      0.1677787       0.0114463      -0.0861973
      0.1039485       0.1506641       0.0469649
      0.0116252       0.0192206       0.1876329
      0.0996457      -0.1155408       0.1114975
     -0.0137572       0.0191563       0.1874950
      0.0109208       0.1757513       0.0685771
     -0.1835513      -0.0393883       0.0216355
     -0.1626961       0.0825418       0.0492694
      0.0966955      -0.0035061      -0.1623218
      0.1566091       0.0227771       0.1032736
      0.1341297       0.0384986       0.1274273
      0.0810767      -0.1218360       0.1195543
     -0.1591458       0.1013101      -0.0109331
     -0.1015241       0.1500435      -0.0537630
     -0.1046609      -0.1571170       0.0084258
      0.0115716       0.0030455       0.1885935
      0.0328391      -0.1509263       0.1088739
      0.1140933      -0.0440200      -0.1440681
     -0.1743161      -0.0678534      -0.0268407
     -0.0645135       0.0004961       0.1776187
      0.1051028       0.0485851       0.1493436
     -0.0632236      -0.1123190       0.1381950
     -0.1194602      -0.1226555       0.0799721
      0.0982290       0.1570919      -0.0372001
      0.1597948       0.0163417      -0.0995450
      0.1212623      -0.0146130      -0.1441963
      0.0271154      -0.1581166       0.0998725
      0.1316372       0.0354598      -0.1308621
     -0.1561765      -0.0939663      -0.0498988
     -0.1165419      -0.1463731      -0.0265244
     -0.0429520      -0.1747400       0.0577211
     -0.1149668      -0.0150613      -0.1492193
      0.0139815       0.1044762      -0.1568435
     -0.1363007       0.0135924       0.1301846
     -0.0719740       0.0315127      -0.1718643
      0.0095425       0.0802853      -0.1708037
     -0.0005107       0.1531209       0.1107448
      0.0463060       0.1007912       0.1529952
     -0.0317559      -0.1322858      -0.1311590
      0.0351330      -0.0981851      -0.1575946
     -0.1646520      -0.0777891      -0.0504895
      0.0172851      -0.1840037      -0.0394269
      0.0020625      -0.0990458      -0.1609234
      0.1815260      -0.0502325       0.0153511
     -0.0009530      -0.1727851       0.0765185
      0.0899160      -0.1488179      -0.0740203
      0.0865338      -0.0115632       0.1675973
      0.1337096      -0.0961083      -0.0927125
     -0.1024326       0.0367960       0.1544806
      0.1627135       0.0917020      -0.0287356
     -0.0881822      -0.0776238       0.1480173
      0.0447709       0.0649040      -0.1717374
     -0.1330074       0.0605240       0.1198187
      0.0628049      -0.0819374      -0.1582797
      0.0321797      -0.0787471       0.1687424
      0.1441466       0.0856048      -0.0872022
      0.1012139      -0.1307027      -0.0915599
     -0.0253298      -0.1837282      -0.0362354
      0.0525676      -0.0230411       0.1800456
